game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
22e483de-903f-47bd-ada5-c009fc1f7fc5,452,Rated Bullet game,https://lichess.org/VMFaiefy,2018.02.26,?,DrDrunkenstein,larso,1-0,2681,+7,2536,-7,DrDrunkenstein,2681,larso,2536,145,A13,Normal,30+0,2018.02.26,21:06:51,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
cdafbaeb-7660-4447-bc93-daa62b850a7e,453,Rated Bullet game,https://lichess.org/T6Osph4W,2018.02.26,?,larso,DrDrunkenstein,0-1,2543,-7,2674,+7,DrDrunkenstein,2674,larso,2543,131,B10,Normal,30+0,2018.02.26,21:05:43,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
068b30d1-fd00-4e8a-ab39-8d72b1175951,454,Rated Bullet game,https://lichess.org/4LgAzVDf,2018.02.26,?,larso,DrDrunkenstein,0-1,2551,-8,2666,+8,DrDrunkenstein,2666,larso,2551,115,C46,Normal,30+0,2018.02.26,21:04:47,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
630918ab-6580-4253-86e6-27eb967abc60,455,Rated Bullet game,https://lichess.org/pth5dErm,2018.02.26,?,DrDrunkenstein,larso,1-0,2658,+8,2559,-8,DrDrunkenstein,2658,larso,2559,99,D31,Normal,30+0,2018.02.26,21:04:22,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
79f00cb8-0789-489c-8908-9ed24fd97951,456,Rated Bullet game,https://lichess.org/Tqa89180,2018.02.26,?,larso,DrDrunkenstein,1-0,2543,+16,2673,-15,larso,2543,DrDrunkenstein,2673,-130,B01,Time forfeit,30+0,2018.02.26,21:03:16,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
5e83dbf2-8050-4802-80aa-5099fa0e534a,457,Rated Bullet game,https://lichess.org/S5KrtAdU,2018.02.26,?,DrDrunkenstein,larso,1-0,2665,+8,2551,-8,DrDrunkenstein,2665,larso,2551,114,C11,Normal,30+0,2018.02.26,21:02:23,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
3b53756b-5511-4643-82d4-0462a7bf7f80,458,Rated Bullet game,https://lichess.org/Xzt3NJan,2018.02.26,?,larso,DrDrunkenstein,0-1,2559,-8,2657,+8,DrDrunkenstein,2657,larso,2559,98,B01,Time forfeit,30+0,2018.02.26,21:01:13,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
087e5fce-5b1b-486e-9940-4542dbed3cc2,459,Rated Bullet game,https://lichess.org/AogwwpQu,2018.02.26,?,DrDrunkenstein,larso,1-0,2648,+9,2568,-9,DrDrunkenstein,2648,larso,2568,80,C11,Normal,30+0,2018.02.26,21:00:33,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
891a097a-fbf0-4634-b808-7a436f867da2,460,Rated Bullet game,https://lichess.org/3OhQMMFP,2018.02.26,?,larso,DrDrunkenstein,1-0,2553,+15,2663,-15,larso,2553,DrDrunkenstein,2663,-110,A43,Normal,30+0,2018.02.26,20:59:57,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
87770499-ad51-4874-87ae-8fdc8da8c99e,461,Rated Bullet game,https://lichess.org/UuTRv8mc,2018.02.26,?,DrDrunkenstein,larso,1-0,2655,+8,2562,-9,DrDrunkenstein,2655,larso,2562,93,C11,Normal,30+0,2018.02.26,20:59:14,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
af540e1f-e40a-460c-bcb6-c2a2598fb5d7,462,Rated Bullet game,https://lichess.org/95qcG8jT,2018.02.26,?,larso,DrDrunkenstein,1-0,2547,+15,2670,-15,larso,2547,DrDrunkenstein,2670,-123,B06,Time forfeit,30+0,2018.02.26,20:58:06,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
23f26e31-ae58-4559-b829-062cc9ffc8c6,463,Rated Bullet game,https://lichess.org/432wFeCZ,2018.02.26,?,DrDrunkenstein,larso,1-0,2662,+8,2555,-8,DrDrunkenstein,2662,larso,2555,107,D35,Normal,30+0,2018.02.26,20:57:04,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
9b8a5ada-a156-4a47-8e10-74adabf2907e,464,Rated Bullet game,https://lichess.org/OQURTm55,2018.02.26,?,larso,DrDrunkenstein,1-0,2539,+16,2678,-16,larso,2539,DrDrunkenstein,2678,-139,A04,Normal,30+0,2018.02.26,20:55:51,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
4e053351-1ed6-49f0-9473-f9b027de6d34,465,Rated Bullet game,https://lichess.org/FasR0U81,2018.02.26,?,DrDrunkenstein,larso,0-1,2695,-17,2522,+17,larso,2522,DrDrunkenstein,2695,-173,D35,Time forfeit,30+0,2018.02.26,20:54:40,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
5f528cd3-6b87-439a-94f3-1551a22c0363,466,Rated Bullet game,https://lichess.org/HJwunE7O,2018.02.26,?,larso,DrDrunkenstein,0-1,2529,-7,2688,+7,DrDrunkenstein,2688,larso,2529,159,B06,Normal,30+0,2018.02.26,20:54:01,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
08d3f970-6f8c-4986-bd84-e43e53bafd1f,467,Rated Bullet game,https://lichess.org/KKobjeB4,2018.02.26,?,DrDrunkenstein,larso,1-0,2681,+7,2536,-7,DrDrunkenstein,2681,larso,2536,145,C00,Time forfeit,30+0,2018.02.26,20:52:48,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
00f08603-3fcb-4945-b3d9-cc5223020201,468,Rated Bullet game,https://lichess.org/98xfNJWg,2018.02.26,?,larso,DrDrunkenstein,0-1,2544,-8,2673,+8,DrDrunkenstein,2673,larso,2544,129,B00,Time forfeit,30+0,2018.02.26,20:51:27,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
97636e9a-2e91-4c64-8b8a-5fd442132aac,469,Rated Bullet game,https://lichess.org/mQbUC1uf,2018.02.26,?,DrDrunkenstein,larso,1-0,2665,+8,2552,-8,DrDrunkenstein,2665,larso,2552,113,C10,Normal,30+0,2018.02.26,20:51:03,Standard,,2021-02-04T23:58:49+0000,lichess_DrDrunkenstein_2021-01-04.pgn
3f473f86-50a0-4074-9e12-7a954d330b87,470,Rated Bullet game,https://lichess.org/rEsasDWA,2018.02.26,?,larso,DrDrunkenstein,1-0,2535,+17,2682,-17,larso,2535,DrDrunkenstein,2682,-147,B01,Time forfeit,30+0,2018.02.26,20:49:52,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
8e98be76-f25e-48b7-978b-48a2526f86ad,471,Rated Bullet game,https://lichess.org/aRPelLxl,2018.02.26,?,DrDrunkenstein,larso,0-1,2699,-17,2518,+17,larso,2518,DrDrunkenstein,2699,-181,D37,Normal,30+0,2018.02.26,20:48:55,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
532a7d18-b09b-4358-8152-fd932bd53f65,472,Rated Bullet game,https://lichess.org/uvjRbfdh,2018.02.26,?,larso,DrDrunkenstein,0-1,2525,-7,2692,+7,DrDrunkenstein,2692,larso,2525,167,D04,Normal,30+0,2018.02.26,20:48:06,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
808f263c-10b7-45c2-83f5-b7b3a2d9be41,473,Rated Bullet game,https://lichess.org/hoHw8DG0,2018.02.26,?,DrDrunkenstein,larso,1/2-1/2,2698,-6,2519,+6,draw,,draw,,0,D35,Time forfeit,30+0,2018.02.26,20:46:56,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
dbef9b14-488c-43f6-97c8-e556c1311e03,474,Rated Bullet game,https://lichess.org/PuYmw3b8,2018.02.26,?,larso,DrDrunkenstein,1-0,2501,+18,2716,-18,larso,2501,DrDrunkenstein,2716,-215,A40,Normal,30+0,2018.02.26,20:46:08,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
cfae1e59-99af-4489-9e79-e98dde9f00e8,475,Rated Bullet game,https://lichess.org/hEg1SHll,2018.02.26,?,DrDrunkenstein,larso,1-0,2711,+5,2507,-6,DrDrunkenstein,2711,larso,2507,204,D35,Normal,30+0,2018.02.26,20:45:12,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
382ef4af-a0ce-49cd-bb6b-f65d2048a57d,476,Rated Bullet game,https://lichess.org/eGpso0Dm,2018.02.26,?,larso,DrDrunkenstein,1-0,2489,+18,2730,-19,larso,2489,DrDrunkenstein,2730,-241,B01,Time forfeit,30+0,2018.02.26,20:44:09,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
43c702dc-a82f-4946-9920-52ee68ff65c3,477,Rated Bullet game,https://lichess.org/aJnRm2vb,2018.02.26,?,DrDrunkenstein,larso,1-0,2725,+5,2493,-4,DrDrunkenstein,2725,larso,2493,232,A04,Time forfeit,30+0,2018.02.26,20:43:01,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
0d5022e9-b7b2-4b85-a539-9042bb0b48da,478,Rated Bullet game,https://lichess.org/pxsq7t9L,2018.02.26,?,larso,DrDrunkenstein,0-1,2499,-6,2719,+6,DrDrunkenstein,2719,larso,2499,220,B01,Time forfeit,30+0,2018.02.26,20:41:54,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
35f625b2-dfe7-4e13-9b7c-68b8781cb3f0,479,Rated Bullet game,https://lichess.org/5r1OcB1r,2018.02.26,?,DrDrunkenstein,larso,1-0,2714,+5,2504,-5,DrDrunkenstein,2714,larso,2504,210,A02,Normal,30+0,2018.02.26,20:41:10,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
cc831a96-0f4e-4f74-ba7c-f4ee6158879a,480,Rated Bullet game,https://lichess.org/jYBuJ4UH,2018.02.26,?,larso,DrDrunkenstein,0-1,2510,-6,2708,+6,DrDrunkenstein,2708,larso,2510,198,B01,Normal,30+0,2018.02.26,20:40:59,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
56666420-64bb-4c36-b35d-8003f3fa360d,481,Rated Bullet game,https://lichess.org/eYp5VDQQ,2018.02.26,?,DrDrunkenstein,larso,1-0,2702,+6,2516,-6,DrDrunkenstein,2702,larso,2516,186,A04,Normal,30+0,2018.02.26,20:40:21,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
dcd0afcf-3391-4445-8008-ac0d6e4573d1,482,Rated Bullet game,https://lichess.org/p67ktQEy,2018.02.26,?,larso,DrDrunkenstein,0-1,2522,-6,2695,+7,DrDrunkenstein,2695,larso,2522,173,B06,Time forfeit,30+0,2018.02.26,20:39:04,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
cb390645-eaf0-4d22-a7e0-51dae9c6809a,483,Rated Bullet game,https://lichess.org/lcIxSx12,2018.02.26,?,DrDrunkenstein,larso,1-0,2688,+7,2528,-6,DrDrunkenstein,2688,larso,2528,160,A04,Normal,30+0,2018.02.26,20:38:04,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
cb4df7f2-1897-45a5-be89-8272fe1c7201,484,Rated Bullet game,https://lichess.org/mxgTOI2W,2018.02.26,?,larso,DrDrunkenstein,1-0,2511,+17,2706,-18,larso,2511,DrDrunkenstein,2706,-195,A48,Time forfeit,30+0,2018.02.26,20:37:01,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
d384ee44-6632-4271-83bd-c35300b97820,485,Rated Bullet game,https://lichess.org/URgEDjVw,2018.02.26,?,DrDrunkenstein,larso,1-0,2700,+6,2517,-6,DrDrunkenstein,2700,larso,2517,183,C25,Normal,30+0,2018.02.26,20:36:15,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c351e6d6-83e2-45a2-bce6-d40e028116f9,486,Rated Bullet game,https://lichess.org/0jTSnnJZ,2018.02.26,?,larso,DrDrunkenstein,0-1,2524,-7,2693,+7,DrDrunkenstein,2693,larso,2524,169,B01,Normal,30+0,2018.02.26,20:35:17,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
390a090f-a46c-4a10-8588-df10e48e1045,487,Rated Bullet game,https://lichess.org/Rv2x6NqA,2018.02.26,?,DrDrunkenstein,larso,1-0,2686,+7,2530,-6,DrDrunkenstein,2686,larso,2530,156,B00,Normal,30+0,2018.02.26,20:34:26,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
bcadda69-dc0e-400d-b1ee-7f8d56987d60,488,Rated Bullet game,https://lichess.org/1Lv61PU1,2018.02.26,?,larso,DrDrunkenstein,1-0,2513,+17,2704,-18,larso,2513,DrDrunkenstein,2704,-191,C10,Time forfeit,30+0,2018.02.26,20:33:18,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
e08b66b5-c300-4b77-97f2-8451d0f9ac9b,489,Rated Bullet game,https://lichess.org/av29GtZM,2018.02.26,?,DrDrunkenstein,larso,1-0,2698,+6,2519,-6,DrDrunkenstein,2698,larso,2519,179,A04,Normal,30+0,2018.02.26,20:32:47,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
2282646c-fc44-4a2c-97ca-8ef5acbff77d,490,Rated Bullet game,https://lichess.org/XR61XowE,2018.02.26,?,larso,DrDrunkenstein,0-1,2526,-7,2691,+7,DrDrunkenstein,2691,larso,2526,165,A00,Normal,30+0,2018.02.26,20:32:12,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
963c296f-8fb8-41a0-a6a7-98bc85edfeff,491,Rated Bullet game,https://lichess.org/FCSZyS4P,2018.02.26,?,DrDrunkenstein,larso,1-0,2684,+7,2533,-7,DrDrunkenstein,2684,larso,2533,151,A01,Time forfeit,30+0,2018.02.26,20:31:01,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
824481ee-2363-4540-a735-56c8e068eeaa,492,Rated Bullet game,https://lichess.org/yCooyzVA,2018.02.26,?,larso,DrDrunkenstein,0-1,2540,-7,2676,+8,DrDrunkenstein,2676,larso,2540,136,B06,Normal,30+0,2018.02.26,20:30:19,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
2e6014fa-79e4-49c6-941e-a3e4a255f93c,493,Rated Bullet game,https://lichess.org/5OHH1u5V,2018.02.26,?,DrDrunkenstein,larso,1-0,2668,+8,2547,-7,DrDrunkenstein,2668,larso,2547,121,A01,Normal,30+0,2018.02.26,20:29:29,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
715ba426-002e-43ee-81f6-63da1eadf258,494,Rated Bullet game,https://lichess.org/aDX0Odpe,2018.02.26,?,larso,DrDrunkenstein,1-0,2531,+16,2685,-17,larso,2531,DrDrunkenstein,2685,-154,A43,Time forfeit,30+0,2018.02.26,20:28:22,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
5c7781de-f9e7-4a17-be1b-a3784e731422,495,Rated Bullet game,https://lichess.org/6fSMZ2I3,2018.02.26,?,DrDrunkenstein,larso,0-1,2704,-19,2514,+17,larso,2514,DrDrunkenstein,2704,-190,D35,Time forfeit,30+0,2018.02.26,20:27:16,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
870009a2-7022-4271-bf42-1d728a46493e,496,Rated Bullet game,https://lichess.org/B3prREzU,2018.02.26,?,larso,DrDrunkenstein,0-1,2520,-6,2697,+7,DrDrunkenstein,2697,larso,2520,177,B01,Normal,30+0,2018.02.26,20:26:55,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
96d032bf-4048-4391-8d25-296bfe42ff84,497,Rated Bullet game,https://lichess.org/COEB5P3O,2018.02.26,?,DrDrunkenstein,larso,1-0,2690,+7,2527,-7,DrDrunkenstein,2690,larso,2527,163,D35,Normal,30+0,2018.02.26,20:26:21,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
e0193ec6-32dc-49d0-9dbd-a28c4cc94d1d,498,Rated Bullet game,https://lichess.org/s3ZYpF7g,2018.02.26,?,larso,DrDrunkenstein,0-1,2534,-7,2683,+7,DrDrunkenstein,2683,larso,2534,149,A04,Normal,30+0,2018.02.26,20:25:04,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
2352782a-1695-4547-a5bc-8e7e01919d43,499,Rated Bullet game,https://lichess.org/iu43Y6aO,2018.02.26,?,DrDrunkenstein,larso,1-0,2675,+8,2541,-7,DrDrunkenstein,2675,larso,2541,134,C02,Normal,30+0,2018.02.26,20:24:46,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
406591f7-42c5-4fd5-a157-626e8feb6a25,500,Rated Bullet game,https://lichess.org/V4CG41tA,2018.02.26,?,larso,DrDrunkenstein,1-0,2525,+16,2693,-18,larso,2525,DrDrunkenstein,2693,-168,A04,Time forfeit,30+0,2018.02.26,20:23:37,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
48639f13-72d7-438c-93dd-893d57dcbbcc,501,Rated Bullet game,https://lichess.org/LYP7jBv6,2018.02.26,?,DrDrunkenstein,larso,0-1,2712,-19,2507,+18,larso,2507,DrDrunkenstein,2712,-205,A00,Normal,30+0,2018.02.26,20:22:35,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
670b5f87-f0a6-4042-a6d3-e3690bf3f4f5,502,Rated Bullet game,https://lichess.org/ovBNEQNC,2018.02.26,?,larso,DrDrunkenstein,0-1,2513,-6,2705,+7,DrDrunkenstein,2705,larso,2513,192,A49,Normal,30+0,2018.02.26,20:21:24,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
94a750a9-6672-4264-9634-ed2a438632a7,503,Rated Bullet game,https://lichess.org/COKChuWe,2018.02.26,?,DrDrunkenstein,larso,1-0,2699,+6,2519,-6,DrDrunkenstein,2699,larso,2519,180,A04,Normal,30+0,2018.02.26,20:20:15,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c15848b7-6ad4-4812-be87-85d724200f5e,504,Rated Bullet game,https://lichess.org/EhEmX9fZ,2018.02.26,?,larso,DrDrunkenstein,0-1,2526,-7,2691,+8,DrDrunkenstein,2691,larso,2526,165,A40,Normal,30+0,2018.02.26,20:19:41,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
d7f86cd5-9822-403e-937a-514e46a32e65,505,Rated Bullet game,https://lichess.org/NSK8v89P,2018.02.26,?,DrDrunkenstein,larso,1-0,2684,+7,2532,-6,DrDrunkenstein,2684,larso,2532,152,A00,Normal,30+0,2018.02.26,20:18:44,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
bd7b3b24-ab95-4998-8f50-ad551d8539ad,506,Rated Bullet game,https://lichess.org/3q28s1D7,2018.02.26,?,larso,DrDrunkenstein,0-1,2540,-8,2676,+8,DrDrunkenstein,2676,larso,2540,136,A43,Normal,30+0,2018.02.26,20:17:35,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
d7dae589-151e-459b-9833-7080121ee096,507,Rated Bullet game,https://lichess.org/CLlVoE9Y,2018.02.26,?,DrDrunkenstein,larso,1-0,2667,+9,2547,-7,DrDrunkenstein,2667,larso,2547,120,D35,Normal,30+0,2018.02.26,20:16:48,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
b4e49aac-685c-42cb-9fcc-a318dac83812,508,Rated Bullet game,https://lichess.org/HvoH10sU,2018.02.26,?,larso,DrDrunkenstein,0-1,2555,-8,2658,+9,DrDrunkenstein,2658,larso,2555,103,A43,Normal,30+0,2018.02.26,20:16:09,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
9b8078c9-6d8c-4f46-94c5-aee7b335f5f4,509,Rated Bullet game,https://lichess.org/aPKQ2yr5,2018.02.26,?,DrDrunkenstein,larso,1-0,2647,+11,2564,-9,DrDrunkenstein,2647,larso,2564,83,A01,Normal,30+0,2018.02.26,20:15:32,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
da308fa6-5322-44ff-a778-ae95c68377fa,510,Rated Bullet game,https://lichess.org/QsmOGcfj,2018.02.26,?,larso,DrDrunkenstein,1-0,2549,+15,2665,-18,larso,2549,DrDrunkenstein,2665,-116,B33,Time forfeit,30+0,2018.02.26,20:14:11,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
9939df01-8e64-4bd5-8a14-41f8c286e2e7,511,Rated Bullet game,https://lichess.org/rZ72ZgYA,2018.02.26,?,DrDrunkenstein,larso,1-0,2655,+10,2558,-9,DrDrunkenstein,2655,larso,2558,97,C11,Normal,30+0,2018.02.26,20:13:16,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
b4721e7b-a34f-47f9-9b44-91fd9bc20cac,512,Monthly Bullet Arena,https://lichess.org/lW7E92ob,2018.02.26,?,DrDrunkenstein,Mayjin,1-0,2652,+3,2296,-4,DrDrunkenstein,2652,Mayjin,2296,356,B01,Normal,60+0,2018.02.26,19:58:51,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
27892727-8322-4dd6-957b-7072322cef54,513,Monthly Bullet Arena,https://lichess.org/Gv9h5Wdn,2018.02.26,?,Krantss,DrDrunkenstein,0-1,2338,-3,2648,+4,DrDrunkenstein,2648,Krantss,2338,310,A40,Normal,60+0,2018.02.26,19:57:41,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
38762d47-b319-41eb-bcb0-b1bff0aa697a,514,Monthly Bullet Arena,https://lichess.org/yatcIR0D,2018.02.26,?,DrDrunkenstein,Danirod,0-1,2672,-24,2303,+20,Danirod,2303,DrDrunkenstein,2672,-369,A00,Normal,60+0,2018.02.26,19:56:32,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
de446002-286a-4e87-a66a-ad587571120f,515,Monthly Bullet Arena,https://lichess.org/JAHgPb5I,2018.02.26,?,Sigma_Tauri,DrDrunkenstein,1-0,2628,+15,2688,-16,Sigma_Tauri,2628,DrDrunkenstein,2688,-60,B06,Time forfeit,60+0,2018.02.26,19:54:52,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
fe5bb043-851e-47c3-8468-65a7a5bf0843,516,Monthly Bullet Arena,https://lichess.org/4jvBc2p3,2018.02.26,?,DrDrunkenstein,Nyxnyxnyxnyxnyx,0-1,2709,-21,2489,+22,Nyxnyxnyxnyxnyx,2489,DrDrunkenstein,2709,-220,A36,Time forfeit,60+0,2018.02.26,19:52:59,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
21209e81-66b6-4714-a486-4f06564d403b,517,Monthly Bullet Arena,https://lichess.org/GY579yU6,2018.02.26,?,Sun-Fire,DrDrunkenstein,0-1,2038,+0,2708,+1,DrDrunkenstein,2708,Sun-Fire,2038,670,B06,Normal,60+0,2018.02.26,19:51:48,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
2dd1bbfe-89bc-4ca4-b546-0a18c6d516db,518,Monthly Bullet Arena,https://lichess.org/dZDB8mWW,2018.02.26,?,DrDrunkenstein,AstanehChess,1-0,2701,+7,2525,-7,DrDrunkenstein,2701,AstanehChess,2525,176,D10,Normal,60+0,2018.02.26,19:50:54,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
68aaac87-c2b1-406f-ab33-927cfaa78900,519,Monthly Bullet Arena,https://lichess.org/0Wx20tTe,2018.02.26,?,DrDrunkenstein,Mishka_The_Great,0-1,2723,-22,2494,+18,Mishka_The_Great,2494,DrDrunkenstein,2723,-229,B17,Time forfeit,60+0,2018.02.26,19:49:24,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
d88b6cb3-bc9d-42b2-9f6e-5afae35e5291,520,Monthly Bullet Arena,https://lichess.org/XYzA0O49,2018.02.26,?,Krantss,DrDrunkenstein,0-1,2363,-3,2719,+4,DrDrunkenstein,2719,Krantss,2363,356,A40,Normal,60+0,2018.02.26,19:48:33,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
a6ab06ce-9083-41a5-99cb-70ddb69c1da7,521,Monthly Bullet Arena,https://lichess.org/fBFDfGK6,2018.02.26,?,DrDrunkenstein,opperwezen,1-0,2707,+12,2665,-12,DrDrunkenstein,2707,opperwezen,2665,42,C41,Normal,60+0,2018.02.26,19:47:51,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
066406fa-1fbe-4865-87c0-dca48872ca1e,522,Monthly Bullet Arena,https://lichess.org/HZdgio8i,2018.02.26,?,Morphy123,DrDrunkenstein,0-1,2367,-3,2704,+3,DrDrunkenstein,2704,Morphy123,2367,337,C00,Time forfeit,60+0,2018.02.26,19:45:52,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
fced4b32-b20b-42d6-b0fe-9125e73d536b,523,Monthly Bullet Arena,https://lichess.org/mWQxDcDU,2018.02.26,?,larso,DrDrunkenstein,1/2-1/2,2614,+3,2707,-3,draw,,draw,,0,B00,Normal,60+0,2018.02.26,19:44:41,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
0119b26b-5d4f-4e61-9e86-b9812fb82167,524,Monthly Bullet Arena,https://lichess.org/dDqpuqlq,2018.02.26,?,MeikeSchlecker,DrDrunkenstein,1/2-1/2,2274,+10,2719,-12,draw,,draw,,0,B10,Normal,60+0,2018.02.26,19:42:48,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
18c5e480-aa63-4b19-a972-89130fd60dfb,525,Monthly Bullet Arena,https://lichess.org/3Of7Z5wl,2018.02.26,?,DrDrunkenstein,Mishka_The_Great,1-0,2712,+7,2523,-6,DrDrunkenstein,2712,Mishka_The_Great,2523,189,D77,Normal,60+0,2018.02.26,19:41:37,Standard,,2021-02-04T23:58:50+0000,lichess_DrDrunkenstein_2021-01-04.pgn
