game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name,eval
87c9e52d-920d-4f58-ba92-80fb4f196523,36,Lichess Titled Arena 8,https://lichess.org/pMIPn7lh,2018.10.26,?,DrDrunkenstein,mutdpro,0-1,2907,-14,2867,+14,mutdpro,2867,DrDrunkenstein,2907,-40,?,Abandoned,60+0,2018.10.26,19:45:20,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
1635deed-cb41-4c22-bac6-d0ce4c6b125f,37,Lichess Titled Arena 8,https://lichess.org/LvDXwogd,2018.10.26,?,srinathbaggins,DrDrunkenstein,0-1,2622,-4,2903,+4,DrDrunkenstein,2903,srinathbaggins,2622,281,B06,Normal,60+0,2018.10.26,19:44:00,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c549a224-f8b9-4964-b6b9-ffa6115b3d98,38,Lichess Titled Arena 8,https://lichess.org/7kUSfcu6,2018.10.26,?,gsvc,DrDrunkenstein,0-1,2675,-5,2897,+6,DrDrunkenstein,2897,gsvc,2675,222,C50,Normal,60+0,2018.10.26,19:42:00,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
6d3fc6c6-3735-42fe-adfd-a3fe4c19b5fe,39,Lichess Titled Arena 8,https://lichess.org/0qrkA3Ie,2018.10.26,?,DrDrunkenstein,Macrofago,1-0,2893,+4,2585,-4,DrDrunkenstein,2893,Macrofago,2585,308,B22,Time forfeit,60+0,2018.10.26,19:39:23,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
297ceab2-fc58-4c48-b333-e81403b5c97f,40,Lichess Titled Arena 8,https://lichess.org/y1ikMcXo,2018.10.26,?,AstanehChess,DrDrunkenstein,0-1,2651,-5,2888,+5,DrDrunkenstein,2888,AstanehChess,2651,237,A04,Normal,60+0,2018.10.26,19:37:19,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
4f757ffe-2a2a-4fbb-a267-446e278491d9,41,Lichess Titled Arena 8,https://lichess.org/vzNdwKXD,2018.10.26,?,DrDrunkenstein,mutdpro,1-0,2875,+13,2883,-13,DrDrunkenstein,2875,mutdpro,2883,-8,B01,Normal,60+0,2018.10.26,19:35:55,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
effffaa2-7b82-4468-90fc-90e521f6b5cb,42,Lichess Titled Arena 8,https://lichess.org/DtkbbZqu,2018.10.26,?,TerryR2,DrDrunkenstein,1-0,2788,+15,2892,-17,TerryR2,2788,DrDrunkenstein,2892,-104,A48,Normal,60+0,2018.10.26,19:33:28,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
0bfc9aa3-7dcf-4b57-85aa-87d9ec2e357f,43,Lichess Titled Arena 8,https://lichess.org/PCjNleFb,2018.10.26,?,DrDrunkenstein,boorchess,1-0,2886,+6,2663,-5,DrDrunkenstein,2886,boorchess,2663,223,A05,Time forfeit,60+0,2018.10.26,19:30:23,Standard,,2021-03-05T01:41:38+0000,lichess_DrDrunkenstein_2021-01-04.pgn
e77bef85-4822-41ed-8177-4ec796c36013,44,Lichess Titled Arena 8,https://lichess.org/l2nz4L1U,2018.10.26,?,DrDrunkenstein,msb2,0-1,2906,-20,2664,+19,msb2,2664,DrDrunkenstein,2906,-242,C07,Normal,60+0,2018.10.26,19:27:49,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
c40d2af3-027d-47bd-8640-f1d40a5ce6e5,45,Lichess Titled Arena 8,https://lichess.org/Gs8CYXRX,2018.10.26,?,Saaker,DrDrunkenstein,0-1,2132,+0,2906,+0,DrDrunkenstein,2906,Saaker,2132,774,A00,Normal,60+0,2018.10.26,19:25:52,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
